ec5_uuid;created_at;1_TIme;2_NC;4_MN_Behavior;5_Contact;6_AR;7_3M;8_Notes;10_NY_Behavior;11_Contact;12_AR;13_3M;14_Notes;16_NR_Behavior;17_Contact;18_AR;19_3M;20_Notes;22_TK_Behavior;23_Contact;24_AR;25_3M;26_Notes;28_LN_Behavior;29_Contact;30_AR;31_3M;Unnamed: 28;highlight
c4c846cc-297e-457f-b2e0-b18f193b7f08;2025-04-09T00:54:27.000Z;09:54;NO;RS;;NY;;;E;;MT;;;M;;;;;RS;;;;;RS;;;;;
28def944-0f13-401e-a4e6-e66d18b03085;2025-04-09T00:56:20.000Z;09:55;NO;RS;;NY;;;RS;;MT;;;PL;TK;;;;PL;NR;;;;RS;;;;;
8d06ce41-165f-4a1d-b946-840f28c480c2;2025-04-09T00:58:28.000Z;09:57;NO;M;;NY;;;M;;MT;;;M;;;TK, LN;;M;;;LN, NR;;RS;;;TK, NR;;
58e84027-b8aa-4b1c-960f-470bc007651f;2025-04-09T01:00:36.000Z;10:00;NO;RS;;NY, LN;;;E;;MT, LN;;;PL;TK;;;;PL;NR;;;;RS;;MT, NY;;;
7a0afc09-003f-4628-b46c-a1643cbe0c39;2025-04-09T01:02:40.000Z;10:02;NO;E;;NR;LN, NY;;E;;LN;MT, NR;;RS;;MT;NY, LN;;RS;;;;;RS;;NY;MT, NR;;
afaaa625-60b1-4c07-bd35-00019cfc05f9;2025-04-09T01:04:30.000Z;10:04;NO;RS;;;;;E;;LN;;;E;;;;;RS;;;;;RS;;NY;;;red
f9817950-9095-4a41-801a-e76f4c84d1d5;2025-04-09T01:06:10.000Z;10:06;Yes;RS;;;;;E;;LN;;;E;;;;;RS;;;;;RS;;NY;;;green
e1652974-0e48-4050-bff7-fc34f7e61944;2025-04-09T01:08:04.000Z;10:07;Yes;RS;;;;;E;;LN;;;E;;;;;RS;;;;;RS;;NY;;;green
50283a08-678b-425e-ac1f-c7d996ef3218;2025-04-09T01:10:21.000Z;10:09;NO;RS;;;;;RS;;LN;;;RL;;;;;RS;;;;;RS;;NY;;;red
e62b45f9-d946-471d-87b0-516922ebf681;2025-04-09T01:12:03.000Z;10:11;Yes;RS;;;;;RS;;LN;;;RL;;;;;RS;;;;;RS;;NY;;;green
1341775f-1e1e-4849-8297-cb822669fcd0;2025-04-09T01:14:23.000Z;10:14;NO;E;;;;;M;;;;;RS;;;;;M;;LN;;;M;;TK;;;
18241ebd-15f2-4adc-af8b-415dbd2607e0;2025-04-09T01:16:50.000Z;10:16;NO;E;;LN;;;RS;;;;;PL;;TK;;;PL;;NR;;;E;;MT;;;
9e61008d-1f64-44b1-9761-69b453a0d64d;2025-04-09T01:18:29.000Z;10:18;NO;E;;;;;RS;;;;;M;;;;;RS;;;;;RS;;;;;
978f3b62-ddfc-4254-8f37-ca41b950b3d3;2025-04-09T01:20:21.000Z;10:20;NO;E;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;
ae12795f-740d-493f-9465-c91867cc933b;2025-04-09T01:22:27.000Z;10:22;NO;E;;;;;RS;;;;;M;;;;;E;;;;;RS;;;;;
f65fd42a-c9da-4ccd-86d3-128bff64ac06;2025-04-09T01:24:21.000Z;10:23;NO;E;;;;;E;;;;;E;;;TK;;RS;;;NR;;RS;;;;;
97c3423a-5c9c-4c50-90e3-f26724d0f823;2025-04-09T01:26:35.000Z;10:26;NO;M;;;;;E;;;;;RL;;;TK;;RS;;;NR;;RS;;;;;red
1e255dd9-688a-43de-9743-fce394936d57;2025-04-09T01:28:08.000Z;10:28;Yes;M;;;;;E;;;;;RL;;;TK;;RS;;;NR;;RS;;;;;green
a9cdc89d-5992-4f7a-874b-282d4e6c2226;2025-04-09T01:30:35.000Z;10:29;NO;E;;;;;E;;;;;E;;;TK;;RL;;;NR;;RS;;;;;red
02f3d93e-43fb-41b7-a6c1-70aea5d05f47;2025-04-09T01:32:10.000Z;10:32;Yes;E;;;;;E;;;;;E;;;TK;;RL;;;NR;;RS;;;;;green
b73a8ad3-c88b-4428-9244-e9dcf4a2b040;2025-04-09T01:46:47.000Z;10:46;NO;GM;NR;;LN;;M;;;;;GM;MT;;LN;;RS;;;;;RS;;;NR, MT;;red
02952f94-3561-4537-9d19-8fe6810bc813;2025-04-09T01:48:07.000Z;10:48;Yes;GM;NR;;LN;;M;;;;;GM;MT;;LN;;RS;;;;;RS;;;NR, MT;;green
19bdd16d-260b-40d6-a2a3-80df8f2cd9e3;2025-04-09T01:50:39.000Z;10:49;NO;GM;NR;;LN;;RS;;;TK;;GM;MT;;LN;;RS;;;NY;;RS;;;NR, MT;;red
42c50a1c-d338-44a7-aef6-8ce0d9e5f1c3;2025-04-09T01:52:02.000Z;10:51;Yes;GM;NR;;LN;;RS;;;TK;;GM;MT;;LN;;RS;;;NY;;RS;;;NR, MT;;green
74aa0e72-1106-443e-85a6-62ae453e6173;2025-04-09T01:54:03.000Z;10:53;Yes;GM;NR;;LN;;RS;;;TK;;GM;MT;;LN;;RS;;;NY;;RS;;;NR, MT;;green
8c2a406b-80ec-4b7a-bd62-1fa504ea15ff;2025-04-09T01:56:13.000Z;10:56;Yes;GM;NR;;LN;;RS;;;TK;;GM;MT;;LN;;RS;;;NY;;RS;;;NR, MT;;green
38b051ee-9233-4979-a6e0-340bf7727a68;2025-04-09T01:58:11.000Z;10:58;Yes;GM;NR;;LN;;RS;;;TK;;GM;MT;;LN;;RS;;;NY;;RS;;;NR, MT;;green
8bead9f6-3b43-446e-9f04-696a38aa4fd6;2025-04-09T02:00:09.000Z;11:00;Yes;GM;NR;;LN;;RS;;;TK;;GM;MT;;LN;;RS;;;NY;;RS;;;NR, MT;;green
8826033b-23e9-4d83-875a-93a581c7413c;2025-04-09T02:02:13.000Z;11:02;Yes;GM;NR;;LN;;RS;;;TK;;GM;MT;;LN;;RS;;;NY;;RS;;;NR, MT;;green
60f5ddca-2d76-4b69-aaab-6baf7c02f558;2025-04-09T02:04:43.000Z;11:03;NO;GM;NR;;LN;;RS;;;TK;;GM;MT;;LN;;RL;;;NY;;RS;;;NR, MT;;red
c3426b40-060b-4817-b33a-9907dee473e5;2025-04-09T02:06:04.000Z;11:05;Yes;GM;NR;;LN;;RS;;;TK;;GM;MT;;LN;;RL;;;NY;;RS;;;NR, MT;;green
cc43eff4-434f-4e37-970e-d127e795f01d;2025-04-09T02:08:35.000Z;11:08;NO;RS;;;;;RS;;;TK;;RS;;;LN;;RL;;;NY;;RS;;;NR;;
1d239665-ed59-46ca-a10d-9e1dacbf9a0a;2025-04-09T02:10:31.000Z;11:10;NO;M;;;LN;;RS;;;TK;;RS;;;LN;;RL;;;NY;;RS;;;MT, NR;;
0a4f3191-2015-41c7-9918-3040c49e4bfa;2025-04-09T02:12:45.000Z;11:11;NO;RS;;;TK, NY;;RS;;;TK, MT;;RS;;;LN;;RL;;;NY, MT;;RS;;;NR;;
5a5a518b-e0c6-418c-ab18-ff3a9d7ca18c;2025-04-09T02:14:59.000Z;11:14;NO;RS;;NY;TK;;M;;MT, TK;;;RS;;;LN;;RS;;NY;MT;;RS;;;NR;;
d0e5b29a-b5eb-4d3e-9789-d3d8293c0de5;2025-04-09T02:16:25.000Z;11:16;NO;RS;;;TK;;RS;;;;;RS;;;LN;;RS;;;MT;;RS;;;NR;;
692fc807-75ba-4ca3-a24a-ba5669ce0f53;2025-04-09T02:18:23.000Z;11:18;NO;RS;;;;;RS;;;;;RS;;;LN;;RS;;;;;RS;;;NR;;
52d1403d-d069-4d24-a00a-1d7af56ac78d;2025-04-09T02:20:22.000Z;11:19;NO;RS;;;;;RS;;;;;RL;;;LN;;RS;;;;;RS;;;NR;;
f3a037b1-4cca-4d08-8b7d-600598aaf2a5;2025-04-09T02:22:28.000Z;11:21;NO;RS;;;NR;;RS;;;;;RL;;;TK, MT;;RS;;;NR;;RS;;;;;
e60303e8-6659-4434-9121-bad37f742405;2025-04-09T02:24:33.000Z;11:24;NO;M;;;NY;;M;;;MT;;RL;;;TK;;RS;;;NR;;RS;;;;;red
9611e2f2-80a5-4c3a-9741-567c52cd62da;2025-04-09T02:26:06.000Z;11:26;Yes;M;;;NY;;M;;;MT;;RL;;;TK;;RS;;;NR;;RS;;;;;green
17f12f28-9430-4486-94e8-f8227ea03790;2025-04-09T02:28:27.000Z;11:28;NO;E;;;;;RS;;;;;GM;TK;;;;GM;NR;;;;RS;;;;;
ee5d14d1-0c11-4425-b64d-b0d4f85d98bd;2025-04-09T02:30:38.000Z;11:30;NO;E;;;;;RS;;LN;;;GM;TK;;;;GM;NR;;;;RS;;NY;;;
323bd7cc-661a-440b-8260-1edec2e96416;2025-04-09T02:32:29.000Z;11:32;NO;E;;;;;RS;;;LN;;GM;TK;;;;GM;NR;;;;RS;;;NY;;
59325973-0e11-41b3-9f8c-9fa249f85eab;2025-04-09T02:34:28.000Z;11:34;NO;RS;;;;;RS;;;;;GM;TK;;;;GM;NR;;;;RS;;;;;
f8973d89-08e4-40f8-a796-ad8e5d9f40a7;2025-04-09T02:36:22.000Z;11:35;NO;RS;;;;;RS;;;;;RL;;;TK;;RS;;;NR;;M;;;;;
b5c8d672-ccc1-416e-8a2f-720ceeb4b5f2;2025-04-09T02:38:24.000Z;11:37;NO;RS;;;;;RS;;;;;RL;;;TK;;RS;;;NR;;RS;;;;;red
c7919b4a-8336-4927-ae79-f8b944db3097;2025-04-09T02:40:09.000Z;11:40;Yes;RS;;;;;RS;;;;;RL;;;TK;;RS;;;NR;;RS;;;;;green
2f592df9-d215-4f92-8c08-57e3adfd457c;2025-04-09T02:42:06.000Z;11:42;Yes;RS;;;;;RS;;;;;RL;;;TK;;RS;;;NR;;RS;;;;;green
dcd377ef-9304-4258-bd29-6e3f54dd91bd;2025-04-09T02:44:34.000Z;11:44;NO;M;;;NR;;RS;;;;;RL;;;MT, TK;;RS;;;NR;;RS;;;;;
f9d10cfc-7c66-479d-93dd-a4b7cbfcdbfb;2025-04-09T02:46:27.000Z;11:45;NO;RL;;NR;TK;;RS;;;;;RL;;MT;TK;;RS;;;MT, NR;;RS;;;;;
7f981139-d4b7-42f4-bbef-fc7f55fd177c;2025-04-09T04:17:43.000Z;13:17;NO;RS;;;;;E;;;;;E;;;LN;;M;;;;;E;;;NR;;
2ddfabb4-51dc-410b-98a1-ceeafd23db49;2025-04-09T04:19:42.000Z;13:19;NO;RS;;;;;RS;;;NR, LN;;E;;;LN, NY;;RS;;;;;RL;;;NY, NR;;
b69c3e70-5366-4ae3-9a7d-f72633aefb06;2025-04-09T04:21:42.000Z;13:21;NO;E;;;;;E;;;LN, NR;;E;;;LN, NY;;M;;;;;RS;;;NY, NR;;
a3e507ea-7a34-45f9-b1e6-6c8774248a1d;2025-04-09T04:23:44.000Z;13:23;NO;E;;;;;E;;;NR, TK, LN;;E;;;TK, LN, NY;;RS;;LN;NR, NY;;RL;;TK;NR, NY;;
77f82ecf-2a31-4220-ba0a-a7ffeb1ab0e3;2025-04-09T04:25:44.000Z;13:25;NO;E;;;;;E;;;LN;;E;;;LN;;RS;;;;;RL;;;NY, NR;;
590465e1-5fd3-4569-a47b-c29328cea6da;2025-04-09T04:27:40.000Z;13:27;NO;E;;;;;M;;;LN;;E;;;LN;;RS;;;;;RS;;;NR;;
8659cea2-d049-41dd-807b-4a34a98aa618;2025-04-09T04:29:30.000Z;13:29;NO;E;;;TK;;E;;;;;E;;;LN;;M;;;MT;;RS;;;NR;;
e67c269f-e0f6-49b6-8338-7a5172885af1;2025-04-09T04:31:28.000Z;13:31;NO;E;;;TK;;E;;;;;M;;;LN;;RS;;;MT;;RS;;;NR;;
9ed18014-78cf-4b53-9aad-09d147a43d9a;2025-04-09T04:33:39.000Z;13:33;NO;E;;;NR, NY;;M;;;NR, MT;;M;;;NY, MT;;E;;;;;RL;;;;;
aeda7ffc-7103-425d-ab13-2ba29725b947;2025-04-09T04:35:29.000Z;13:35;NO;RS;;;NY;;RS;;;NR, MT;;RS;;;NY;;RS;;;;;RL;;;;;
d6b9eecf-d372-47b1-898b-a1283d9b688a;2025-04-09T04:37:52.000Z;13:37;NO;E;;NY;;;E;;MT;NR;;E;;TK, NY;;;RS;;NR, LN;NR;;RS;;;;;
10d4ad10-07e9-4611-837a-7d3c346d0086;2025-04-09T04:39:53.000Z;13:39;NO;RS;;;;;RS;;;TK, NR;;E;;;TK, NY;;RS;;;NR, NY;;RS;;;;;
b3422ec6-a473-4770-a405-db00c2e9c236;2025-04-09T04:41:32.000Z;13:41;NO;E;;;;;RS;;;LN;;RS;;;;;RS;;;;;RS;;;NY;;
c7cebcc9-7425-4b79-844d-0d8347e17cdb;2025-04-09T04:43:37.000Z;13:43;NO;RS;;NR;;;RS;;;TK;;M;;MT;;;RS;;;NY;;RS;;;;;
b3dc071a-1471-421e-960b-d29ee088e546;2025-04-09T04:45:35.000Z;13:45;NO;RS;;;;;RS;;;LN;;M;;;LN;;M;;;;;RS;;;NR;;
26f3484e-65c2-463a-9f3b-4e128c9ed0b9;2025-04-09T04:47:39.000Z;13:47;NO;RS;;;;;RS;;;LN;;RS;;;TK;;RS;;;NR;;RS;;;NY;;
7475beb5-246f-48c3-b34f-606f34314de3;2025-04-09T04:49:39.000Z;13:49;NO;RS;;;TK, NR;;RS;;;LN;;PL;;TK;MT;;PL;;NR;MT;;RL;;;NY;;
a89513de-ad88-472f-88ae-7993e2e49635;2025-04-09T04:51:45.000Z;13:51;NO;RS;;;;;RS;;;LN;;M;;;;;M;;;;;RL;;;NY;;
ee12f914-a515-435e-a2eb-601953675aed;2025-04-09T04:53:31.000Z;13:53;NO;RS;;;;;RS;;;LN;;M;;TK;;;M;;NR;;;RL;;;NY;;red
1b4cf730-264c-4e41-abcd-0d2b8cdda76c;2025-04-09T04:55:09.000Z;13:55;Yes;RS;;;;;RS;;;LN;;M;;TK;;;M;;NR;;;RL;;;NY;;green
8e86f41d-106a-43e8-89cd-200c1ea80484;2025-04-09T04:57:54.000Z;13:57;NO;RS;;;NR, TK;;RS;;;LN;;GR;TK;MT;;;GG;NR;MT;;;RS;;;NY;;
aa39e42b-7de9-4abe-9360-5afd07e38087;2025-04-09T04:59:42.000Z;13:59;NO;RS;;;NR, TK;;RS;;;LN;;PL;TK;MT;;;PL;NR;MT;;;RS;;;NY;;
5444cc92-900a-4c8b-a141-7a1eb12d5909;2025-04-09T05:01:40.000Z;14:01;NO;RS;;;NR, TK;;RS;;;LN;;PL;TK;;MT;;PL;NR;;MT;;RS;;;NY;;red
c2d1c75c-8cc4-43f8-a50c-450b7f331d23;2025-04-09T05:03:06.000Z;14:03;Yes;RS;;;NR, TK;;RS;;;LN;;PL;TK;;MT;;PL;NR;;MT;;RS;;;NY;;green
a21758b1-c929-4c14-a495-013ef132b040;2025-04-09T05:05:28.000Z;14:05;NO;RS;;;;;RS;;;LN;;PL;;TK;;;PL;;NR;;;RS;;;NY;;
f23b63e6-1cce-4d96-860e-62c30f84b971;2025-04-09T05:07:33.000Z;14:07;NO;RS;;;;;RS;;;LN;;RS;;;;;RS;;;;;RS;;;NY;;
c1bcefc6-a755-4e3d-9228-9d8058a5f470;2025-04-09T05:09:23.000Z;14:09;NO;RS;;;;;RS;;;LN;;M;;;;;RS;;;;;RS;;;NY;;
c4ab7ea3-6440-4350-be46-924e379114de;2025-04-09T05:11:59.000Z;14:11;NO;GG;NY;;NR, LN;;GR;MT;LN;LN, NR;;GG;LN;;MT, NY;;RS;;;;;GR;NR;NY;MT;;red
d79247d4-07b8-4091-804a-9e40565f6b2d;2025-04-09T05:13:05.000Z;14:13;Yes;GG;NY;;NR, LN;;GR;MT;LN;LN, NR;;GG;LN;;MT, NY;;RS;;;;;GR;NR;NY;MT;;green
b1b366f4-9c71-4e0a-999f-ca616e89fc12;2025-04-09T05:15:03.000Z;14:14;Yes;GG;NY;;NR, LN;;GR;MT;LN;LN, NR;;GG;LN;;MT, NY;;RS;;;;;GR;NR;NY;MT;;green
8e036246-a286-436d-b666-ebea15239e59;2025-04-09T05:17:51.000Z;14:17;NO;GG;NY;LN;;;GR;MT;LN;;;RS;;;;;RS;;;;;RL;;NR, NY;;;red
b97a249e-e741-4f4d-9ff2-adaf1cdd4cba;2025-04-09T05:19:08.000Z;14:19;Yes;GG;NY;LN;;;GR;MT;LN;;;RS;;;;;RS;;;;;RL;;NR, NY;;;green
1bc3d824-3a6e-44f1-95c2-07cf695b23e2;2025-04-09T05:21:05.000Z;14:21;Yes;GG;NY;LN;;;GR;MT;LN;;;RS;;;;;RS;;;;;RL;;NR, NY;;;green
10e06217-3f32-45e1-8c7d-433710ff7ca2;2025-04-09T05:23:07.000Z;14:23;Yes;GG;NY;LN;;;GR;MT;LN;;;RS;;;;;RS;;;;;RL;;NR, NY;;;green
97d46784-5e55-4cef-a045-9bfe61e37f81;2025-04-09T05:25:09.000Z;14:25;Yes;GG;NY;LN;;;GR;MT;LN;;;RS;;;;;RS;;;;;RL;;NR, NY;;;green
8f6ccbfd-c621-458f-80c7-407b1c069e30;2025-04-09T05:27:08.000Z;14:27;Yes;GG;NY;LN;;;GR;MT;LN;;;RS;;;;;RS;;;;;RL;;NR, NY;;;green
a1964066-f69d-4e1d-a566-98cb40c76e33;2025-04-09T05:29:09.000Z;14:29;Yes;GG;NY;LN;;;GR;MT;LN;;;RS;;;;;RS;;;;;RL;;NR, NY;;;green
5c6dd133-772e-4104-a064-3e32e4ff1346;2025-04-09T05:31:30.000Z;14:31;NO;RS;;;NY, LN;;RS;;LN;MT;;RS;;;;;RS;;;;;RL;;NY;MT;;red
3c46992a-85e4-4f7d-b333-f2531deb3509;2025-04-09T05:33:14.000Z;14:33;Yes;RS;;;NY, LN;;RS;;LN;MT;;RS;;;;;RS;;;;;RL;;NY;MT;;green
48e49c67-dbdb-4331-ab87-9b3ab08d2efb;2025-04-09T05:35:36.000Z;14:35;NO;RS;;NY;LN;;RL;;MT, LN;;;RS;;;;;RS;;;;;RL;;NY;MT;;
bc3ae3ec-112a-449b-a618-f63b1a7c4860;2025-04-09T05:37:44.000Z;14:37;NO;RS;;;LN, NY;;RS;;;LN, MT;;RS;;;;;RS;;;;;RS;;;NY, MT;;
88b2498f-e332-48f5-af79-b6588632940a;2025-04-09T05:39:37.000Z;14:39;NO;RS;;;;;RS;;;LN, NR;;GG;LN;;NY;;RS;;;;;GR;NR;;NY;;red
750e67f0-dbfe-401a-85d1-ae9f1089d449;2025-04-09T05:41:03.000Z;14:41;Yes;RS;;;;;RS;;;LN, NR;;GG;LN;;NY;;RS;;;;;GR;NR;;NY;;green
39c7bbd4-afaa-42ad-b27b-723afcead3c7;2025-04-09T05:43:07.000Z;14:43;Yes;RS;;;;;RS;;;LN, NR;;GG;LN;;NY;;RS;;;;;GR;NR;;NY;;green
f5de395d-66bc-4d48-935e-a0092b85ee3b;2025-04-09T05:45:44.000Z;14:45;NO;RS;;;;;RS;;;NR, TK, LN;;GG;LN;;TK, NY;;RL;;LN;NY, NR;;GR;NR;TK;NY;;
aaa48021-daa3-474e-9fa7-1609ddd0e395;2025-04-21T00:33:34.000Z;09:32;NO;M;;;;;E;;;TK, NR;;M;;TK;NY;;M;;NR;NY;;M;;;;;
0c2746d3-e70a-4053-8739-073edfc9e4f8;2025-04-21T00:35:53.000Z;09:34;NO;E;;;TK, NR, LN;;E;;;;;E;;TK, LN;MT;;RS;;NR;MT, LN;;RS;;NR;MT, TK;;
84287022-23aa-474b-ae0f-30909527bd8f;2025-04-21T00:37:50.000Z;09:37;NO;RS;;;NY, TK, NR, LN;;E;;;MT, NR;;E;;;NY, MT, LN, TK;;GG;LN;;MT, LN, NR;;GR;TK;;TK, MT, NR;;
0ae44006-8fa9-4b3e-8c57-b64e7d17c489;2025-04-21T00:39:56.000Z;09:39;NO;M;;;NR, TK, LN;;M;;;;;GG;LN;;TK;;M;;LN;NR;;GR;NR;TK;;;
0296880c-c22a-45e6-9f3e-b2f4c40fed74;2025-04-21T00:41:32.000Z;09:41;NO;RS;;;NY;;RS;;;MT;;GG;LN;;;;RS;;;;;GR;NR;;;;
a89bdcef-8f82-45a7-8e25-75bff3477934;2025-04-21T00:43:30.000Z;09:43;NO;M;;;NY;;M;;;MT;;GG;LN;;;;RS;;;;;GR;NR;;;;
1858d000-60c4-4268-a4f2-2ce259b489b3;2025-04-21T00:45:37.000Z;09:45;NO;E;;;;;E;;;;;M;;TK;;;M;;NR;;;RS;;;;;
c9e20cea-2852-448e-bbb7-282abd9661be;2025-04-21T00:47:34.000Z;09:47;NO;E;;;NY, TK, NR;;E;;NR;TK, MT;;GM;TK;NY;MT;;GM;NR;;MT, NY;;RS;;;;;red
603e5352-d915-4ee9-844e-29ef08e104b2;2025-04-21T00:49:09.000Z;09:49;Yes;E;;;NY, TK, NR;;E;;NR;TK, MT;;GM;TK;NY;MT;;GM;NR;;MT, NY;;RS;;;;;green
82d610ac-f7dc-4319-a88f-8eb300a490e2;2025-04-21T00:51:51.000Z;09:51;NO;M;;NY, TK;NY;;E;;;NR, TK, MT;;GM;TK;MT;NY;;GM;NR;MT;NY;;RS;;;;;
0260f06c-4e9b-41de-884c-1d4e837c7751;2025-04-21T00:53:42.000Z;09:53;NO;GM;TK;NR;NY;;RS;;;TK, NR, MT;;GG;TK;MT;NY;;GM;MT, NR;;NY;;RS;;;;;red
04b138df-e8b7-4630-bc6d-c47c0dd4a164;2025-04-21T00:55:01.000Z;09:54;Yes;GM;TK;NR;NY;;RS;;;TK, NR, MT;;GG;TK;MT;NY;;GM;MT, NR;;NY;;RS;;;;;green
cc311bff-69cf-43e2-b5c4-9398481e12e0;2025-04-21T00:57:13.000Z;09:57;Yes;GM;TK;NR;NY;;RS;;;TK, NR, MT;;GG;TK;MT;NY;;GM;MT, NR;;NY;;RS;;;;;green
3542b8c9-1d2b-4419-821f-1978689a812e;2025-04-21T00:59:08.000Z;09:59;Yes;GM;TK;NR;NY;;RS;;;TK, NR, MT;;GG;TK;MT;NY;;GM;MT, NR;;NY;;RS;;;;;green
9844e671-613c-4465-b30b-4c85a181cb9e;2025-04-21T01:01:24.000Z;10:01;NO;RS;;;;;RS;;;;;M;;TK;;;M;;NR;;;M;;;;;
b324d799-0b45-4fa3-a6a7-f2fee18b5a51;2025-04-21T01:03:39.000Z;10:03;NO;E;;;;;SD;;;;;RS;;;TK;;RS;;;NR;;RS;;;;;
bb2d30a9-5e33-4a33-9a7c-bc7a62e4cd14;2025-04-21T01:06:10.000Z;10:05;NO;RS;;NR, TK;;;RS;;;;;GR;TK;MT;LN;;GG;NR;MT, LN;;;RS;;TK;MT, NR;;
57968a68-5675-44d3-a838-b6a92cc9da70;2025-04-21T01:07:29.000Z;10:06;NO;RS;;;;;RS;;;;;GR;TK;LN;;;GG;NR;LN;;;RS;;NR, TK;;;
82c73d88-389f-49f4-a6c9-b92692c04870;2025-04-21T01:09:42.000Z;10:09;NO;E;;;;;RS;;;;;GM;TK;;LN;;GM;NR;;LN;;RL;;;TK, NR;;red
2a662429-3fa6-4236-8bc9-83c6d4a9e763;2025-04-21T01:11:26.000Z;10:11;Yes;E;;;;;RS;;;;;GM;TK;;LN;;GM;NR;;LN;;RL;;;TK, NR;;green
1699a1e3-53f8-46e9-bde9-eb3d536ebd3f;2025-04-21T01:13:40.000Z;10:13;NO;RS;;;;;RS;;;;;GM;TK;;LN;;GM;NR;;LN;;RL;;;TK, NR;;red
cc7b2f2a-0030-43fa-b217-49c87ea44100;2025-04-21T01:15:09.000Z;10:15;Yes;RS;;;;;RS;;;;;GM;TK;;LN;;GM;NR;;LN;;RL;;;TK, NR;;green
bd851896-2b4a-4878-868d-40ce682562e4;2025-04-21T01:17:09.000Z;10:17;Yes;RS;;;;;RS;;;;;GM;TK;;LN;;GM;NR;;LN;;RL;;;TK, NR;;green
815a5eb3-ea6a-476e-8764-d0523c387610;2025-04-21T01:19:44.000Z;10:18;NO;RS;;;NY;;RS;;;MT;;GM;TK;LN;;;GM;NR;LN;;;RS;;NR, TK;;;
ebb77174-f75b-4177-ad2b-2d6451bfff62;2025-04-21T01:22:03.000Z;10:21;NO;GM;TK;;NY, NR, LN;;RS;;NR;TK, MT, LN;;RL;;NY, LN;TK, MT;;GM;MT;;MT, NY, LN;;RL;;NR;NY, TK, MT;;
329afc3c-1f88-4841-8d76-00062d4393f2;2025-04-21T01:23:45.000Z;10:22;NO;GM;TK;;LN, NY, NR;;RS;;;NR, TK, MT, LN;;RL;;LN;TK, MT, NY;;GM;MT;;NY, NR, LN;;RL;;NR;MT, TK, NY;;red
7d2f586a-8693-4584-972f-bb0aac96b971;2025-04-21T01:25:11.000Z;10:25;Yes;GM;TK;;LN, NY, NR;;RS;;;NR, TK, MT, LN;;RL;;LN;TK, MT, NY;;GM;MT;;NY, NR, LN;;RL;;NR;MT, TK, NY;;green
3e4da9c8-7943-4ab0-a154-44c968a39dc9;2025-04-21T01:27:51.000Z;10:27;NO;GM;TK;;NY, NR, LN;;RS;;;TK, MT, NR, LN;;RS;;;LN, TK, MT, NY;;GM;NR;;NY, MT, LN, NR;;RL;;;NY, TK, MT, NR;;red
23a2cc19-d6fa-44e9-8aad-8cd4adf590c0;2025-04-21T01:29:07.000Z;10:29;Yes;GM;TK;;NY, NR, LN;;RS;;;TK, MT, NR, LN;;RS;;;LN, TK, MT, NY;;GM;NR;;NY, MT, LN, NR;;RL;;;NY, TK, MT, NR;;green
6d99320f-2d8a-4b1a-97fa-a8464fa33e05;2025-04-21T01:47:38.000Z;10:47;NO;RS;;;LN;;RS;;;;;RS;;;;;RS;;;;;RS;;;MT;;
f148a6b2-2636-42f7-b798-273d492b23a0;2025-04-21T01:49:19.000Z;10:48;NO;RS;;;LN;;RS;;;;;RS;;;;;RS;;;;;RS;;;MT;;
db69bd37-5f18-4d36-b267-b91b85341ed5;2025-04-21T01:51:32.000Z;10:50;NO;M;;;NR;;RS;;;;;RS;;;TK, MT;;RS;;;NR;;M;;;;;
090e9a04-164b-40f9-87b3-9bbca6ecc262;2025-04-21T01:53:23.000Z;10:53;NO;M;;NR;;;RS;;;;;M;;MT;;;RS;;;;;RS;;;;;
02a2d608-c6dc-44a2-bc18-c01dcc3cea5e;2025-04-21T01:55:20.000Z;10:55;NO;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;
