ec5_uuid;created_at;1_TIme;2_NC;4_MN_Behavior;5_Contact;6_AR;7_3M;8_Notes;10_NY_Behavior;11_Contact;12_AR;13_3M;14_Notes;16_NR_Behavior;17_Contact;18_AR;19_3M;20_Notes;22_TK_Behavior;23_Contact;24_AR;25_3M;26_Notes;28_LN_Behavior;29_Contact;30_AR;31_3M;Unnamed: 28;highlight
61132339-a1fa-43b9-b43c-e54cb587fccc;2025-04-21T01:57:28.000Z;10:57;NO;M;;;;;RS;;;LN, NR;;M;;LN;NY;;RS;;;;;RS;;NR;NY;;
12ca49da-b6ea-49b1-9cab-bf67aa85f833;2025-04-21T01:59:20.000Z;10:59;NO;RS;;;;;RS;;;LN;;RS;;;;;RS;;;;;RS;;;NY;;
38b8cec0-cea7-4087-b5f4-2864f7a744d9;2025-04-21T02:01:31.000Z;11:00;NO;RS;;;TK;;RS;;;;;RS;;;;;RS;;;MT;;RS;;;;;
31cb7bab-45a2-492a-8fb7-9057d0e8d04d;2025-04-21T02:03:25.000Z;11:03;NO;RS;;;;;RS;;;;;RS;;;;;RL;;;;;RS;;;;;
b6e5dd60-e2a8-45bf-a365-50f654dd8f7e;2025-04-21T02:05:37.000Z;11:05;NO;RS;;;NY, TK, LN;;RS;;;TK, LN, MT;;M;;;;;RS;;;NY, MT, LN;;RS;;;NY, TK, MT;;
93a53f3d-8bdd-46b4-af96-d84ca9ea7643;2025-04-21T02:15:07.000Z;11:07;NO;RS;;LN;TK, NR, NY;;RS;;;TK, MT, LN, NR;;RL;;LN, TK;MT, NY;;RS;;NR;MT, NY, LN;;RS;;MT, NR;TK, NY;;red
b7a1332e-73bb-4507-bc45-b46133acd1c3;2025-04-21T02:15:20.000Z;11:09;Yes;RS;;LN;TK, NR, NY;;RS;;;TK, MT, LN, NR;;RL;;LN, TK;MT, NY;;RS;;NR;MT, NY, LN;;RS;;MT, NR;TK, NY;;green
d264602b-384e-4351-9760-28cfb76d0ad8;2025-04-21T02:15:31.000Z;11:11;Yes;RS;;LN;TK, NR, NY;;RS;;;TK, MT, LN, NR;;RL;;LN, TK;MT, NY;;RS;;NR;MT, NY, LN;;RS;;MT, NR;TK, NY;;green
a43a0bfb-e646-4b5d-ac01-97ab78761b69;2025-04-21T02:15:43.000Z;11:13;Yes;RS;;LN;TK, NR, NY;;RS;;;TK, MT, LN, NR;;RL;;LN, TK;MT, NY;;RS;;NR;MT, NY, LN;;RS;;MT, NR;TK, NY;;green
4112eedb-8dc3-4780-871b-3776bb8b4250;2025-04-21T02:16:37.000Z;11:15;NO;RS;LN;;NY, TK, NR;;RS;;;NR, MT, LN, TK;;RS;;TK;MT, LN, NY;;RS;;NR;MT, LN, NY;;RL;MT;;NY, TK, NR;;red
be830def-e5fd-4a3f-a918-e90a4c89ebf1;2025-04-21T02:17:03.000Z;11:16;Yes;RS;LN;;NY, TK, NR;;RS;;;NR, MT, LN, TK;;RS;;TK;MT, LN, NY;;RS;;NR;MT, LN, NY;;RL;MT;;NY, TK, NR;;green
3f717871-b165-4cf0-8b8d-013852fbc79f;2025-04-21T02:19:51.000Z;11:18;NO;RL;;TK;NY, NR, LN;;RS;;;NR, TK, MT, LN;;GG;LN;;TK, MT, NY;;RS;;MT;NY, LN, NR;;GR;NR;;NY, TK, MT;;
9f2c3bc1-2a6c-494c-95d2-82528d2c1444;2025-04-21T02:21:51.000Z;11:20;NO;RL;;NR, TK;LN, TK, NY;;RS;;;NR, TK, LN, MT;;RL;;LN, MT, TK;NY;;RS;;MT, NR;LN, NY;;RL;;NR;MT, TK, NY;;
a07d49c4-d877-4321-82a2-acb0f3c406f8;2025-04-21T02:24:00.000Z;11:23;NO;RS;;TK, NY;TK, LN;;RS;;MT;NR, TK, LN;;RS;;TK, LN;MT, NY;;RS;;MT, NR;LN, NY;;RL;;NR;NY, TK, MT;;red
9248000b-eab3-4df9-9e61-6eed518c8b53;2025-04-21T02:25:04.000Z;11:25;Yes;RS;;TK, NY;TK, LN;;RS;;MT;NR, TK, LN;;RS;;TK, LN;MT, NY;;RS;;MT, NR;LN, NY;;RL;;NR;NY, TK, MT;;green
9acf91af-c553-4438-a5fa-7b3377d0087d;2025-04-21T02:27:57.000Z;11:27;NO;RS;;NR;NY, TK, LN;;RS;;;NR, TK, MT, LN;;RS;;LN, MT;TK, NY;;RL;;;NY, MT, LN, NR;;RL;;NR;NY, TK, MT;;red
cacd1ee8-0084-4de4-893d-de3b82a7b28e;2025-04-21T02:29:00.000Z;11:28;Yes;RS;;NR;NY, TK, LN;;RS;;;NR, TK, MT, LN;;RS;;LN, MT;TK, NY;;RL;;;NY, MT, LN, NR;;RL;;NR;NY, TK, MT;;green
33f7467f-3eba-4599-ad33-8aa5e8ee4950;2025-04-21T02:31:14.000Z;11:31;Yes;RS;;NR;NY, TK, LN;;RS;;;NR, TK, MT, LN;;RS;;LN, MT;TK, NY;;RL;;;NY, MT, LN, NR;;RL;;NR;NY, TK, MT;;green
3f5ec9fb-5626-43bb-b22d-0ae0355ce9dc;2025-04-21T02:34:06.000Z;11:33;NO;RL;;TK, NR;NY, LN;;RS;;;NR, TK, MT, LN;;RL;;TK, LN, MT;;;RL;;MT, LN, NR;NY;;RL;;TK, NR;MT, NY;;
522bb169-d7aa-4632-af65-43710c4c3f68;2025-04-21T02:36:03.000Z;11:35;NO;RS;;NY, TK;NR, LN;;RS;;MT;NR, TK, LN;;RS;;LN;TK, MT, NY;;RL;;MT;NY, LN, NR;;RL;;NR;NY, TK, MT;;red
2bcca172-a8e1-40c3-ac54-8982e64d28f3;2025-04-21T02:37:04.000Z;11:37;Yes;RS;;NY, TK;NR, LN;;RS;;MT;NR, TK, LN;;RS;;LN;TK, MT, NY;;RL;;MT;NY, LN, NR;;RL;;NR;NY, TK, MT;;green
4416dbc9-0fb7-4e4f-b4de-fa5632e63eef;2025-04-21T02:39:08.000Z;11:39;Yes;RS;;NY, TK;NR, LN;;RS;;MT;NR, TK, LN;;RS;;LN;TK, MT, NY;;RL;;MT;NY, LN, NR;;RL;;NR;NY, TK, MT;;green
dad9f6b6-8ebb-4d79-9c25-8fd2b8b596f3;2025-04-21T02:41:11.000Z;11:41;Yes;RS;;NY, TK;NR, LN;;RS;;MT;NR, TK, LN;;RS;;LN;TK, MT, NY;;RL;;MT;NY, LN, NR;;RL;;NR;NY, TK, MT;;green
c8b48ad4-c3e6-4871-988b-0ab1824f52de;2025-04-21T02:44:04.000Z;11:43;NO;GM;NR;TK;LN, NY;;RS;;;NR, TK, MT, LN;;GM;MT;LN;TK, NY;;RS;;MT;NY, LN;;RS;;NR;NY, TK, MT;;red
be5749c5-8e67-4f4f-8d10-5248e4d1e837;2025-04-21T02:45:07.000Z;11:45;Yes;GM;NR;TK;LN, NY;;RS;;;NR, TK, MT, LN;;GM;MT;LN;TK, NY;;RS;;MT;NY, LN;;RS;;NR;NY, TK, MT;;green
c0086e8e-a6de-4511-ac9e-0f6eab534a02;2025-04-21T04:18:48.000Z;13:18;NO;E;;;NY, TK, LN;;E;;;TK, LN, MT;;M;;;;;E;;;MT, NY, LN;;RS;;;NY, TK, MT;;red
cad5cc5a-0caf-4ae4-8665-0f58081439d4;2025-04-21T04:20:11.000Z;13:20;Yes;E;;;NY, TK, LN;;E;;;TK, LN, MT;;M;;;;;E;;;MT, NY, LN;;RS;;;NY, TK, MT;;green
000fb418-8b2f-4f24-8461-19ee87ab2a69;2025-04-21T04:22:29.000Z;13:21;NO;E;;;NY, LN, NR;;E;;;NR, MT, LN;;RS;;;LN, MT, NY;;RS;;;;;E;;;MT, NR, NY;;
8e86a40c-a6ee-4ac8-ab54-d4cb74d758a8;2025-04-21T04:24:06.000Z;13:23;NO;E;;;NY, LN;;E;;;MT, LN;;RS;;;;;RS;;;;;RS;;;MT, NY;;red
168b643d-3c7d-4c2c-a2ad-8c9e02f3217b;2025-04-21T04:26:08.000Z;13:26;Yes;E;;;NY, LN;;E;;;MT, LN;;RS;;;;;RS;;;;;RS;;;MT, NY;;green
7cc55220-acef-4c70-890f-c926c0e6785b;2025-04-21T04:28:42.000Z;13:27;NO;E;;;LN, NR;;E;;;LN;;E;;;MT, LN;;RS;;;;;RS;;;NY, MT, NR;;red
b2523ea7-5dea-4a88-a01a-f44ceb3bb9bd;2025-04-21T04:30:01.000Z;13:29;Yes;E;;;LN, NR;;E;;;LN;;E;;;MT, LN;;RS;;;;;RS;;;NY, MT, NR;;green
25c05e32-f20f-4afb-a165-bd609b856cfa;2025-04-21T04:33:20.000Z;13:32;NO;RL;;;NR, LN, NY;;RS;;NR;MT, LN;;E;;NY;LN, MT;;RS;;;;;RS;;;NY, MT, NR;;
4773afb7-9d35-4b03-9fd9-ab077089f3e0;2025-04-21T04:34:30.000Z;13:33;NO;RL;;;NR, LN;;RS;;;NR, MT;;E;;;MT, LN, NY;;RS;;;;;RS;;;MT, NR;;
2afca2eb-10be-4bd4-a7d8-c0f81e0f080f;2025-04-21T04:36:50.000Z;13:36;NO;RL;;;NR, LN;;RS;;;;;E;;;LN, MT;;RS;;;;;RS;;;MT, NR;;red
706e515d-5b39-4386-bf20-c42fd32abc16;2025-04-21T04:38:04.000Z;13:38;Yes;RL;;;NR, LN;;RS;;;;;E;;;LN, MT;;RS;;;;;RS;;;MT, NR;;green
ae3dd68b-80c8-4ec6-a864-744ea4b69ed8;2025-04-21T04:40:14.000Z;13:39;Yes;RL;;;NR, LN;;RS;;;;;E;;;LN, MT;;RS;;;;;RS;;;MT, NR;;green
f06fe17d-a7a1-4c8f-a535-23c2259ac70e;2025-04-21T04:42:46.000Z;13:42;NO;RL;;;LN, NR;;RS;;;;;E;;LN;MT;;RS;;;;;RS;;NR;MT;;red
49c6c6f3-275e-4164-a6fe-577d7501db25;2025-04-21T04:44:00.000Z;13:43;Yes;RL;;;LN, NR;;RS;;;;;E;;LN;MT;;RS;;;;;RS;;NR;MT;;green
81ebf858-e0c9-4252-9305-58214f837c17;2025-04-21T04:46:00.000Z;13:45;Yes;RL;;;LN, NR;;RS;;;;;E;;LN;MT;;RS;;;;;RS;;NR;MT;;green
10efa96f-eb2a-4a51-a689-f4a6c3667496;2025-04-21T04:48:13.000Z;13:48;Yes;RL;;;LN, NR;;RS;;;;;E;;LN;MT;;RS;;;;;RS;;NR;MT;;green
d71b2295-d3ac-430e-b8fb-3a094e8d67c4;2025-04-21T04:50:02.000Z;13:49;Yes;RL;;;LN, NR;;RS;;;;;E;;LN;MT;;RS;;;;;RS;;NR;MT;;green
74cc9ab3-5e07-473f-b5f6-e9055c8c66fb;2025-04-21T04:52:42.000Z;13:52;NO;RS;;;LN, NR;;M;;;LN;;E;;;LN, MT;;RS;;;;;RS;;;NR, MT, NY;;
15b52bab-74a4-4a78-9f65-1197f763d6e4;2025-04-21T04:55:18.000Z;13:54;NO;RL;;;TK, NR, LN;;E;;;NR, TK, LN;;E;;;TK, LN, MT, NY;;GG;LN;;NY, NR, MT;;GR;TK;;NY, MT, NR;;
c95c5fe3-8162-4bbf-bd2b-c8e133bc9e49;2025-04-21T04:56:57.000Z;13:55;NO;RL;;;TK, NR, LN;;E;;;NR, LN, TK;;E;;TK, LN;NY, MT;;GG;LN;NR;NY, MT;;GR;TK;NR;MT, NY;;
8f4666dd-03b3-4582-9184-474862ab519f;2025-04-21T04:59:25.000Z;13:58;NO;RL;;;;;RL;;LN, TK;NR;;E;;;LN, TK, NY;;GG;LN;NY;NR;;GR;TK;NY;NR;;red
b013cbe2-15cc-4340-aa0e-83d614c60e74;2025-04-21T05:00:06.000Z;14:00;Yes;RL;;;;;RL;;LN, TK;NR;;E;;;LN, TK, NY;;GG;LN;NY;NR;;GR;TK;NY;NR;;green
3535146b-9766-400d-92dd-eb767093cdd0;2025-04-21T05:02:53.000Z;14:01;NO;M;;TK;NR;;RS;;LN;;;M;;TK;MT;;M;;NR, MT;;;RS;;NY;;;
e29da9eb-deb8-43e7-b57c-4ca4da52e9a3;2025-04-21T05:04:56.000Z;14:03;NO;RS;;TK;LN, NR, NY;;RS;;LN;MT;;RS;;TK;;;RS;;MT;NR;;RS;;NY;;;
f3360d48-2a8f-45b6-adfc-21c8f50466e2;2025-04-21T05:06:44.000Z;14:05;NO;RS;;LN, NY;;;RS;;LN, MT;;;E;;TK;;;RS;;NR;;;RS;;NY, MT;;;
b8c24af7-9435-4840-a23b-a828a788d592;2025-04-21T05:09:01.000Z;14:08;NO;GG;NY;;;;GR;MT;;;;RS;;LN, TK;;;RS;;NR, LN;;;RS;;NR, TK;;;
2f271751-1dfe-47d4-b902-3cd46c12cf64;2025-04-21T05:10:30.000Z;14:09;NO;GG;NY;;TK;;GR;MT;;TK;;RS;;;;;RS;;;MT, NY;;RL;;;;;
ef4fe855-08a9-40ca-90ca-6bc90bf1cc13;2025-04-21T05:12:36.000Z;14:11;NO;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;red
4e41e8a5-f72c-4136-aa87-398905b7bc75;2025-04-21T05:14:01.000Z;14:13;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green
fc91a5a6-14a2-40e2-a231-ce21c361e841;2025-04-21T05:16:00.000Z;14:15;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green
f86e7081-fb24-4c35-8dca-0ea38bf6d3ec;2025-04-21T05:18:03.000Z;14:17;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green
4df165de-1e1b-4962-bdd2-4e137d00e638;2025-04-21T05:20:01.000Z;14:19;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green
7e713f0f-a3d9-41fc-847e-691a7537f2bf;2025-04-21T05:22:01.000Z;14:21;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green
008ada31-a32e-45bc-9c43-dd57f54cc416;2025-04-21T05:24:03.000Z;14:23;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green
56080960-8d93-423e-9d0d-4be7a9ff1a66;2025-04-21T05:25:59.000Z;14:25;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green
8880dcd4-39ac-4162-8135-d8b763e8200a;2025-04-21T05:28:01.000Z;14:27;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green
9618bfcb-1fb7-4e7d-8c1e-63c583e44bf4;2025-04-21T05:30:00.000Z;14:29;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green
3f23da21-e430-450e-8f95-4b8c181cde31;2025-04-21T05:32:05.000Z;14:31;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green
bc53338c-4fc7-4495-8088-d0aee219a5ed;2025-04-21T05:34:03.000Z;14:33;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green
4117b6b2-e21e-4522-a2da-78ddaaa3a9eb;2025-04-21T05:36:01.000Z;14:35;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RL;;;MT, NY;;green
d87968bf-a5d9-4fa7-a889-f652b21e1f59;2025-04-21T05:38:25.000Z;14:37;NO;M;;TK;;;M;;;;;M;;MT;;;RS;;;;;RS;;;;;
c2af9d3d-690a-4e1e-8662-617ff4ed970a;2025-04-21T05:40:28.000Z;14:39;NO;M;;NR;;;RS;;LN;;;M;;MT;;;RS;;;;;RS;;NY;;;
a7c5d9e9-a19b-4016-b959-d23ed81d005f;2025-04-21T05:42:19.000Z;14:42;NO;M;;;;;M;;;;;M;;;;;RS;;;;;M;;;;;
ea48a0ea-1022-4266-9225-1290990c4e51;2025-04-21T05:44:18.000Z;14:43;NO;RS;;;;;RS;;;;;GG;LN;;;;RS;;;;;GR;NR;;;;
d3a8c03b-885f-4cab-8185-5ae7e8789d3e;2025-04-21T05:46:27.000Z;14:45;NO;RS;;;NY, NR, LN;;RS;;LN;MT;;RS;;;MT;;RS;;;;;RL;;NY;MT;;
ba51be8f-07b7-43d6-bf94-f262e0aa641f;2025-04-22T00:36:03.000Z;09:35;NO;RS;;;;;E;;;TK;;RS;;;;;RS;;;;;RS;;;;;
517736a3-db12-41a2-bdc6-9ce65f36c8b9;2025-04-22T00:37:50.000Z;09:37;NO;RS;;;NR;;E;;;TK;;RS;;;MT;;RS;;;NY;;RS;;;;;
49324c93-a22c-4664-86bb-f84278951380;2025-04-22T00:39:46.000Z;09:39;NO;M;;NR;;;RS;;;;;M;;MT;;;RS;;;;;RS;;;;;
1e3d60a1-1450-4d17-bb5d-77df09774ea4;2025-04-22T00:41:50.000Z;09:41;NO;RS;;;;;RS;;;TK;;RS;;;;;RS;;;NY;;RS;;;;;
4e462d1a-a7a6-4a5d-9afc-d02695fc0822;2025-04-22T00:43:55.000Z;09:43;NO;RS;;;;;RS;;;TK;;M;;;;;RS;;;NY;;RS;;;;;
0f6e5ee0-620e-4cf3-9bfc-5a6ba461f369;2025-04-22T00:45:39.000Z;09:45;NO;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;
33fbaae2-b6da-4333-9a14-10e4b33fd3f4;2025-04-22T00:47:44.000Z;09:47;NO;RS;;NY;;;RS;;MT;;;RS;;;;;RS;;;;;RS;;;;;
54d7ec90-d2ea-4d4c-853d-a25ae848c403;2025-04-22T00:49:47.000Z;09:49;NO;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;
6a0ab776-2750-45ad-ab64-0d0d5126aab8;2025-04-22T00:51:46.000Z;09:51;NO;RS;;;NR;;RS;;;;;RS;;;MT;;RS;;;;;RS;;;;;
b5decdef-a474-4a41-9c07-87da590115cb;2025-04-22T00:53:41.000Z;09:53;NO;RS;;;;;RS;;;;;RS;;;TK;;RS;;;NR;;RS;;;;;red
fdfcf9c0-2bd4-4e2b-812e-7f08c98c6625;2025-04-22T00:55:25.000Z;09:55;Yes;RS;;;;;RS;;;;;RS;;;TK;;RS;;;NR;;RS;;;;;green
fa652a12-66dc-4697-a483-197dca1d3cc0;2025-04-22T00:57:27.000Z;09:57;Yes;RS;;;;;RS;;;;;RS;;;TK;;RS;;;NR;;RS;;;;;green
74cbbbe3-aa9e-4307-ac90-dd5a399e273f;2025-04-22T00:59:29.000Z;09:59;Yes;RS;;;;;RS;;;;;RS;;;TK;;RS;;;NR;;RS;;;;;green
147f967a-ef20-4408-8125-3fdb3b326107;2025-04-22T01:02:03.000Z;10:01;NO;GM;TK;;NR;;RS;;;;;RS;;;MT, TK;;GM;MT;;NR;;RS;;;;;
73d686df-8462-43b5-8d14-eccf8e02ab18;2025-04-22T01:03:52.000Z;10:03;NO;RS;;NY;;;RS;;MT;;;M;;;;;RS;;;;;RS;;;;;
23e53187-9b97-4e25-be23-fe1b262346f8;2025-04-22T01:05:57.000Z;10:05;NO;RS;;;NY;;RS;;;MT;;M;;;;;RS;;;;;RS;;;;;
6654b6eb-1315-41ef-97ca-92b54aab2e9b;2025-04-22T01:07:43.000Z;10:07;NO;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;
589de238-ad7d-4668-85bf-c6af7fcd6ec8;2025-04-22T01:09:53.000Z;10:09;NO;RS;;;NY;;RS;;;MT;;RS;;;;;RS;;;;;RS;;;;;red
5fab48b4-c418-4828-9a48-82f30eff6b54;2025-04-22T01:11:26.000Z;10:11;Yes;RS;;;NY;;RS;;;MT;;RS;;;;;RS;;;;;RS;;;;;green
a288f256-de4e-4088-9116-6cd4aad2bd9d;2025-04-22T01:13:52.000Z;10:13;NO;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;red
beb9790d-bfcd-4189-babe-3f0593293237;2025-04-22T01:15:28.000Z;10:15;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green
117890bd-2dce-4e22-8509-f000ce3b30f1;2025-04-22T01:17:22.000Z;10:17;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green
079e1db1-fc42-4a3b-bae8-0fbb94bb7412;2025-04-22T01:19:26.000Z;10:19;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green
be0cd734-dc85-45dd-aa9a-c36f73c096c4;2025-04-22T01:21:32.000Z;10:21;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green
0561f234-60e1-4c03-91a3-7a36be6cd1a6;2025-04-22T01:23:23.000Z;10:23;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green
a3e578dd-34e3-48ee-8438-f3364f2257d8;2025-04-22T01:25:25.000Z;10:25;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green
bf6dbaa3-527b-4158-8418-aacbd2beecee;2025-04-22T01:27:49.000Z;10:27;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green
4769c039-479a-4f4c-8525-c95f611ad123;2025-04-22T01:29:29.000Z;10:29;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green
42827184-fe7b-4022-a7aa-6e453489cb08;2025-04-22T01:53:07.000Z;10:52;NO;RS;;;;;RS;;;;;RS;;;LN;;RS;;;;;RS;;;NR;;red
11d85169-ac6e-44ee-9cb5-6c8be1387c1c;2025-04-22T01:54:16.000Z;10:54;Yes;RS;;;;;RS;;;;;RS;;;LN;;RS;;;;;RS;;;NR;;green
03fe3e8b-a8b9-4c9c-a921-470308b41ba2;2025-04-22T01:56:22.000Z;10:56;Yes;RS;;;;;RS;;;;;RS;;;LN;;RS;;;;;RS;;;NR;;green
c2acf138-c5d2-4acf-bfe9-3d93712e7ffb;2025-04-22T01:58:23.000Z;10:58;Yes;RS;;;;;RS;;;;;RS;;;LN;;RS;;;;;RS;;;NR;;green
f9bdd16b-3ba1-4c28-a2cc-268fe516c943;2025-04-22T02:00:22.000Z;11:00;Yes;RS;;;;;RS;;;;;RS;;;LN;;RS;;;;;RS;;;NR;;green
cd4924a8-e139-4649-8c6e-2b62d68a0c58;2025-04-22T02:02:44.000Z;11:02;NO;RS;;;NY;;RS;;;MT;;RS;;;LN;;RS;;;;;RS;;;NR;;red
a5f54090-4ddc-4895-971a-c2969ce89cdf;2025-04-22T02:04:28.000Z;11:04;Yes;RS;;;NY;;RS;;;MT;;RS;;;LN;;RS;;;;;RS;;;NR;;green
9b66b8f7-dcfd-4310-939a-5816dfc2c49b;2025-04-22T02:06:24.000Z;11:06;Yes;RS;;;NY;;RS;;;MT;;RS;;;LN;;RS;;;;;RS;;;NR;;green
2021af96-6994-45c5-95e4-a7924237c4b2;2025-04-22T02:08:23.000Z;11:08;Yes;RS;;;NY;;RS;;;MT;;RS;;;LN;;RS;;;;;RS;;;NR;;green
84d715ce-b1b7-46d6-8f8a-5dec50bd901a;2025-04-22T02:10:23.000Z;11:10;Yes;RS;;;NY;;RS;;;MT;;RS;;;LN;;RS;;;;;RS;;;NR;;green
27690e73-4f63-41de-9ddf-62baa273225f;2025-04-22T02:12:24.000Z;11:12;Yes;RS;;;NY;;RS;;;MT;;RS;;;LN;;RS;;;;;RS;;;NR;;green
96ac84a7-7216-44fe-bbc2-ed1eb915923d;2025-04-22T02:14:25.000Z;11:14;Yes;RS;;;NY;;RS;;;MT;;RS;;;LN;;RS;;;;;RS;;;NR;;green
e7b8fe17-b24c-48ad-88e1-56e7c3f4498f;2025-04-22T02:16:44.000Z;11:16;NO;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;red
e439f8ca-a743-41d3-a8f1-308a98d1eefe;2025-04-22T02:18:23.000Z;11:18;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green
8f1d7c6c-ed5d-4fb6-8908-3c5741222c06;2025-04-22T02:20:23.000Z;11:20;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green
121976eb-b37e-49ee-8c59-8dab544af953;2025-04-22T02:22:23.000Z;11:22;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green
85d876ec-c6e0-4f99-9f8e-054e138c3d05;2025-04-22T02:24:31.000Z;11:24;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green
10b55a27-711b-4770-a2c1-79a8243099e7;2025-04-22T02:26:24.000Z;11:26;Yes;RS;;;;;RS;;;;;RS;;;;;RS;;;;;RS;;;;;green
75011ace-c194-4f70-8396-7564a187a9dd;2025-04-22T02:29:02.000Z;11:28;NO;RS;;;;;RS;;;LN;;RS;;;;;RS;;;;;RS;;;NY;;
a150d030-7157-4167-9d4a-38f4f7e8c7fe;2025-04-22T02:30:57.000Z;11:30;NO;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RS;;;MT, NY;;red
94649092-b725-43db-b392-91cc8e8a94ab;2025-04-22T02:32:21.000Z;11:32;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RS;;;MT, NY;;green
b5b10f29-e7fb-4c42-bb73-de057c6f2d97;2025-04-22T02:34:30.000Z;11:34;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RS;;;MT, NY;;green
9da4296a-50d9-4ecf-b0ed-8abc66f0797a;2025-04-22T02:36:25.000Z;11:36;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RS;;;MT, NY;;green
d3a8d3ba-cf51-4936-a55c-c999a13d7a44;2025-04-22T02:38:25.000Z;11:38;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RS;;;MT, NY;;green
c1b67400-41f0-4b58-a110-89def63f81c4;2025-04-22T02:40:20.000Z;11:40;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RS;;;MT, NY;;green
2d96b898-7b69-493d-a838-a3dbd3da9971;2025-04-22T02:42:23.000Z;11:42;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RS;;;MT, NY;;green
0e1e388f-bed1-4cf5-96c6-1e735132aab4;2025-04-22T02:44:24.000Z;11:44;Yes;GG;NY;;LN;;GR;MT;;LN;;RS;;;;;RS;;;;;RS;;;MT, NY;;green
